"","MMSI","IMO","VESSEL_NAME","VESSEL_TYPE","FLAG","LENGTH.METERS.","WIDTH.METERS.","STATUS","SPEED.KNOTSx10.","LON","LAT","COURSE","HEADING","TIMESTAMP"
"1",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,100,-61.92951,15.74529,337,347,"1/1/2018 0:00"
"2",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46019,15.56339,0,511,"1/1/2018 0:11"
"3",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,115,-61.39793,15.00378,324,326,"1/1/2018 0:19"
"4",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,114,-61.40321,15.01121,324,325,"1/1/2018 0:22"
"5",310504000,9187887,"PACIFIC PRINCESS","Passenger Ship","Bermuda",181,25.46,0,115,-61.56855,15.00782,339,340,"1/1/2018 0:30"
"6",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,114,-61.42005,15.03466,325,324,"1/1/2018 0:31"
"7",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46018,15.56338,0,511,"1/1/2018 0:34"
"8",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,113,-61.43901,15.06081,324,326,"1/1/2018 0:41"
"9",310504000,9187887,"PACIFIC PRINCESS","Passenger Ship","Bermuda",181,25.46,0,114,-61.58313,15.04267,338,340,"1/1/2018 0:42"
"10",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,113,-61.45677,15.08686,326,329,"1/1/2018 0:51"
"11",310504000,9187887,"PACIFIC PRINCESS","Passenger Ship","Bermuda",181,25.46,0,112,-61.59617,15.074,337,340,"1/1/2018 0:52"
"12",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46018,15.56338,0,511,"1/1/2018 0:55"
"13",310504000,9187887,"PACIFIC PRINCESS","Passenger Ship","Bermuda",181,25.46,0,112,-61.60567,15.09642,339,341,"1/1/2018 1:00"
"14",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,114,-61.47616,15.11779,330,333,"1/1/2018 1:02"
"15",310504000,9187887,"PACIFIC PRINCESS","Passenger Ship","Bermuda",181,25.46,0,112,-61.6193,15.12822,335,340,"1/1/2018 1:11"
"16",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,115,-61.49212,15.1445,327,329,"1/1/2018 1:12"
"17",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46018,15.56339,0,511,"1/1/2018 1:20"
"18",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,112,-61.50683,15.16672,327,330,"1/1/2018 1:20"
"19",310504000,9187887,"PACIFIC PRINCESS","Passenger Ship","Bermuda",181,25.46,0,113,-61.6324,15.15833,337,340,"1/1/2018 1:21"
"20",310504000,9187887,"PACIFIC PRINCESS","Passenger Ship","Bermuda",181,25.46,0,113,-61.64365,15.1845,337,339,"1/1/2018 1:30"
"21",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,115,-61.52633,15.1968,328,329,"1/1/2018 1:32"
"22",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46017,15.56338,0,511,"1/1/2018 1:40"
"23",310504000,9187887,"PACIFIC PRINCESS","Passenger Ship","Bermuda",181,25.46,0,114,-61.65547,15.21288,337,340,"1/1/2018 1:40"
"24",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,118,-61.54214,15.22097,327,329,"1/1/2018 1:40"
"25",310504000,9187887,"PACIFIC PRINCESS","Passenger Ship","Bermuda",181,25.46,0,117,-61.66779,15.24295,338,340,"1/1/2018 1:50"
"26",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,115,-61.56069,15.24922,328,329,"1/1/2018 1:51"
"27",310504000,9187887,"PACIFIC PRINCESS","Passenger Ship","Bermuda",181,25.46,0,120,-61.68145,15.27422,337,338,"1/1/2018 2:00"
"28",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,114,-61.57799,15.27594,328,329,"1/1/2018 2:01"
"29",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.4602,15.56339,0,511,"1/1/2018 2:02"
"30",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,101,-61.5078,15.74991,181,179,"1/1/2018 2:05"
"31",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,103,-61.50876,15.73571,184,182,"1/1/2018 2:10"
"32",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,119,-61.59627,15.3035,327,328,"1/1/2018 2:11"
"33",310504000,9187887,"PACIFIC PRINCESS","Passenger Ship","Bermuda",181,25.46,0,115,-61.69695,15.30893,335,338,"1/1/2018 2:12"
"34",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,104,-61.50983,15.70636,183,180,"1/1/2018 2:20"
"35",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,119,-61.61539,15.33196,327,328,"1/1/2018 2:21"
"36",310504000,9187887,"PACIFIC PRINCESS","Passenger Ship","Bermuda",181,25.46,0,117,-61.71159,15.34182,336,338,"1/1/2018 2:23"
"37",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46019,15.56339,0,511,"1/1/2018 2:23"
"38",310504000,9187887,"PACIFIC PRINCESS","Passenger Ship","Bermuda",181,25.46,0,120,-61.72215,15.36515,334,338,"1/1/2018 2:30"
"39",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,103,-61.51131,15.67762,183,181,"1/1/2018 2:30"
"40",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,118,-61.63365,15.35914,327,328,"1/1/2018 2:31"
"41",310504000,9187887,"PACIFIC PRINCESS","Passenger Ship","Bermuda",181,25.46,0,119,-61.73606,15.39588,336,340,"1/1/2018 2:40"
"42",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,104,-61.51323,15.648,184,182,"1/1/2018 2:41"
"43",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,118,-61.65249,15.38706,327,329,"1/1/2018 2:41"
"44",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.4602,15.5634,0,511,"1/1/2018 2:47"
"45",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,115,-61.66848,15.41124,327,328,"1/1/2018 2:50"
"46",310504000,9187887,"PACIFIC PRINCESS","Passenger Ship","Bermuda",181,25.46,0,118,-61.74988,15.42827,336,340,"1/1/2018 2:51"
"47",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,105,-61.51552,15.6165,183,182,"1/1/2018 2:51"
"48",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,114,-61.68786,15.44039,326,328,"1/1/2018 3:01"
"49",310504000,9187887,"PACIFIC PRINCESS","Passenger Ship","Bermuda",181,25.46,0,116,-61.76408,15.46095,337,340,"1/1/2018 3:02"
"50",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,102,-61.51678,15.58664,183,182,"1/1/2018 3:02"
"51",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.4602,15.56338,0,511,"1/1/2018 3:09"
"52",310504000,9187887,"PACIFIC PRINCESS","Passenger Ship","Bermuda",181,25.46,0,115,-61.77534,15.48802,338,340,"1/1/2018 3:11"
"53",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,97,-61.51793,15.56093,181,177,"1/1/2018 3:11"
"54",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,116,-61.70984,15.47283,326,328,"1/1/2018 3:13"
"55",310504000,9187887,"PACIFIC PRINCESS","Passenger Ship","Bermuda",181,25.46,0,116,-61.78663,15.51565,338,340,"1/1/2018 3:20"
"56",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,117,-61.72352,15.4932,327,329,"1/1/2018 3:20"
"57",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,97,-61.51812,15.53432,176,172,"1/1/2018 3:21"
"58",310504000,9187887,"PACIFIC PRINCESS","Passenger Ship","Bermuda",181,25.46,0,119,-61.79968,15.54668,336,340,"1/1/2018 3:30"
"59",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,117,-61.74219,15.52092,327,329,"1/1/2018 3:30"
"60",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,99,-61.51155,15.50875,161,160,"1/1/2018 3:31"
"61",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46019,15.56339,0,511,"1/1/2018 3:32"
"62",310504000,9187887,"PACIFIC PRINCESS","Passenger Ship","Bermuda",181,25.46,0,122,-61.81379,15.57853,336,340,"1/1/2018 3:40"
"63",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,119,-61.76057,15.54812,326,329,"1/1/2018 3:40"
"64",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,98,-61.50256,15.48155,162,162,"1/1/2018 3:41"
"65",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,91,-61.49668,15.4568,182,184,"1/1/2018 3:51"
"66",310504000,9187887,"PACIFIC PRINCESS","Passenger Ship","Bermuda",181,25.46,0,121,-61.82863,15.61223,337,340,"1/1/2018 3:51"
"67",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,120,-61.78115,15.57898,327,329,"1/1/2018 3:51"
"68",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46021,15.56338,0,511,"1/1/2018 3:53"
"69",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,119,-61.79666,15.60211,326,329,"1/1/2018 4:00"
"70",310504000,9187887,"PACIFIC PRINCESS","Passenger Ship","Bermuda",181,25.46,0,122,-61.8402,15.63885,337,340,"1/1/2018 4:00"
"71",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,92,-61.49251,15.43098,165,163,"1/1/2018 4:01"
"72",310504000,9187887,"PACIFIC PRINCESS","Passenger Ship","Bermuda",181,25.46,0,121,-61.85493,15.67252,336,341,"1/1/2018 4:10"
"73",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,118,-61.81689,15.63249,328,329,"1/1/2018 4:11"
"74",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,92,-61.48573,15.40596,165,160,"1/1/2018 4:11"
"75",310504000,9187887,"PACIFIC PRINCESS","Passenger Ship","Bermuda",181,25.46,0,123,-61.86954,15.70388,334,340,"1/1/2018 4:20"
"76",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,118,-61.83501,15.6591,326,331,"1/1/2018 4:20"
"77",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,92,-61.47607,15.37902,157,151,"1/1/2018 4:22"
"78",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,117,-61.85316,15.68608,326,329,"1/1/2018 4:30"
"79",310504000,9187887,"PACIFIC PRINCESS","Passenger Ship","Bermuda",181,25.46,0,122,-61.88474,15.73607,334,340,"1/1/2018 4:31"
"80",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,110,-61.46751,15.35708,159,157,"1/1/2018 4:31"
"81",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,131,-61.45705,15.32901,159,158,"1/1/2018 4:40"
"82",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,115,-61.87141,15.71301,325,330,"1/1/2018 4:40"
"83",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,114,-61.89229,15.74428,328,331,"1/1/2018 4:52"
"84",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,136,-61.44059,15.28546,160,159,"1/1/2018 4:52"
"85",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,132,-61.4324,15.20342,183,181,"1/1/2018 5:14"
"86",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,134,-61.43437,15.16344,183,178,"1/1/2018 5:25"
"87",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46019,15.56338,0,511,"1/1/2018 7:30"
"88",310674000,9584724,"REGAL PRINCESS","Passenger Ship","Bermuda",330,44,0,207,-61.99975,15.39815,137,138,"1/1/2018 9:15"
"89",310674000,9584724,"REGAL PRINCESS","Passenger Ship","Bermuda",330,44,0,207,-61.97721,15.37503,138,140,"1/1/2018 9:20"
"90",310674000,9584724,"REGAL PRINCESS","Passenger Ship","Bermuda",330,44,0,206,-61.93519,15.33132,138,140,"1/1/2018 9:31"
"91",310674000,9584724,"REGAL PRINCESS","Passenger Ship","Bermuda",330,44,0,207,-61.89745,15.29215,136,138,"1/1/2018 9:40"
"92",310674000,9584724,"REGAL PRINCESS","Passenger Ship","Bermuda",330,44,0,207,-61.8531,15.2463,136,138,"1/1/2018 9:51"
"93",310674000,9584724,"REGAL PRINCESS","Passenger Ship","Bermuda",330,44,0,209,-61.8143,15.2061,137,138,"1/1/2018 10:01"
"94",310674000,9584724,"REGAL PRINCESS","Passenger Ship","Bermuda",330,44,0,210,-61.77108,15.1613,136,137,"1/1/2018 10:11"
"95",310674000,9584724,"REGAL PRINCESS","Passenger Ship","Bermuda",330,44,0,213,-61.72425,15.11287,136,136,"1/1/2018 10:22"
"96",310674000,9584724,"REGAL PRINCESS","Passenger Ship","Bermuda",330,44,0,212,-61.68257,15.06955,136,135,"1/1/2018 10:32"
"97",310674000,9584724,"REGAL PRINCESS","Passenger Ship","Bermuda",330,44,0,215,-61.6486,15.03453,137,137,"1/1/2018 10:40"
"98",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,8,80,-61.46171,15.00134,319,325,"1/1/2018 10:53"
"99",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,8,80,-61.47467,15.01499,303,307,"1/1/2018 11:01"
"100",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,74,-61.49357,15.01799,275,280,"1/1/2018 11:10"
"101",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,64,-61.51333,15.01986,275,279,"1/1/2018 11:20"
"102",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,92,-61.52256,15.04162,4,8,"1/1/2018 11:33"
"103",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,94,-61.52113,15.06499,1,3,"1/1/2018 11:42"
"104",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,96,-61.5202,15.10984,359,4,"1/1/2018 11:58"
"105",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,96,-61.51978,15.1256,1,5,"1/1/2018 12:04"
"106",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,95,-61.51908,15.1463,359,1,"1/1/2018 12:12"
"107",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,100,-61.51917,15.17636,1,2,"1/1/2018 12:23"
"108",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,101,-61.51853,15.19743,2,3,"1/1/2018 12:30"
"109",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,104,-61.51744,15.22783,1,3,"1/1/2018 12:41"
"110",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,103,-61.51645,15.25799,1,4,"1/1/2018 12:51"
"111",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,98,-61.51525,15.28592,2,5,"1/1/2018 13:01"
"112",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,96,-61.51363,15.31309,4,4,"1/1/2018 13:12"
"113",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,93,-61.51235,15.33819,1,3,"1/1/2018 13:21"
"114",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,90,-61.51178,15.36437,1,5,"1/1/2018 13:32"
"115",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,86,-61.51093,15.38875,0,4,"1/1/2018 13:42"
"116",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,75,-61.51011,15.41048,5,11,"1/1/2018 13:52"
"117",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,71,-61.50815,15.43206,4,10,"1/1/2018 14:02"
"118",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,71,-61.50435,15.45067,18,22,"1/1/2018 14:12"
"119",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,69,-61.5034,15.46978,359,358,"1/1/2018 14:22"
"120",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,70,-61.5034,15.48623,359,359,"1/1/2018 14:30"
"121",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,71,-61.50315,15.50804,3,4,"1/1/2018 14:41"
"122",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,65,-61.50082,15.52652,9,11,"1/1/2018 14:51"
"123",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,66,-61.49771,15.5455,10,15,"1/1/2018 15:01"
"124",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,91,-61.48053,15.56029,51,54,"1/1/2018 15:11"
"125",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,48,-61.46873,15.57724,17,25,"1/1/2018 15:21"
"126",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,6,-61.46764,15.58057,251,70,"1/1/2018 15:30"
"127",249639000,9070632,"MARELLA DISCOVERY","Passenger Ship","Malta",264.26,36.3,0,129,-61.91711,15.00842,334,337,"1/1/2018 19:00"
"128",249639000,9070632,"MARELLA DISCOVERY","Passenger Ship","Malta",264.26,36.3,0,129,-61.93287,15.03841,333,337,"1/1/2018 19:10"
"129",249639000,9070632,"MARELLA DISCOVERY","Passenger Ship","Malta",264.26,36.3,0,125,-61.95253,15.07583,333,336,"1/1/2018 19:21"
"130",249639000,9070632,"MARELLA DISCOVERY","Passenger Ship","Malta",264.26,36.3,0,125,-61.96815,15.1056,334,336,"1/1/2018 19:31"
"131",249639000,9070632,"MARELLA DISCOVERY","Passenger Ship","Malta",264.26,36.3,0,125,-61.98289,15.13372,333,335,"1/1/2018 19:40"
"132",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,70,-61.90432,15.74695,154,146,"1/1/2018 20:10"
"133",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,66,-61.89633,15.73048,155,145,"1/1/2018 20:20"
"134",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,67,-61.88803,15.71349,156,148,"1/1/2018 20:30"
"135",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,66,-61.87967,15.69523,156,150,"1/1/2018 20:41"
"136",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,67,-61.87214,15.67805,158,150,"1/1/2018 20:51"
"137",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,67,-61.86447,15.66062,157,151,"1/1/2018 21:01"
"138",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,67,-61.85672,15.64302,160,151,"1/1/2018 21:11"
"139",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,69,-61.84889,15.62534,157,151,"1/1/2018 21:21"
"140",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,70,-61.84082,15.60793,154,150,"1/1/2018 21:31"
"141",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,70,-61.83278,15.59038,155,151,"1/1/2018 21:41"
"142",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,69,-61.82474,15.57295,155,151,"1/1/2018 21:51"
"143",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,12,-61.46751,15.58064,259,75,"1/1/2018 21:58"
"144",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,22,-61.46871,15.58025,244,55,"1/1/2018 22:01"
"145",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,68,-61.81598,15.55401,155,153,"1/1/2018 22:01"
"146",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,69,-61.80769,15.53602,155,152,"1/1/2018 22:12"
"147",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,39,-61.4743,15.57822,280,282,"1/1/2018 22:12"
"148",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,68,-61.80105,15.52177,157,155,"1/1/2018 22:20"
"149",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,49,-61.48795,15.58115,308,310,"1/1/2018 22:22"
"150",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,51,-61.49643,15.58835,309,309,"1/1/2018 22:30"
"151",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,68,-61.79325,15.50478,157,155,"1/1/2018 22:30"
"152",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,56,-61.50793,15.59895,321,321,"1/1/2018 22:40"
"153",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,67,-61.78447,15.48567,156,156,"1/1/2018 22:41"
"154",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,70,-61.52068,15.61585,323,323,"1/1/2018 22:51"
"155",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,66,-61.77575,15.46668,156,157,"1/1/2018 22:52"
"156",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,71,-61.53215,15.63184,319,316,"1/1/2018 23:01"
"157",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,67,-61.76822,15.45021,156,156,"1/1/2018 23:01"
"158",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,8,61,-61.5439,15.64619,312,314,"1/1/2018 23:11"
"159",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,68,-61.76005,15.43268,156,156,"1/1/2018 23:12"
"160",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,8,86,-61.55945,15.66239,321,324,"1/1/2018 23:21"
"161",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,68,-61.75332,15.41494,159,159,"1/1/2018 23:22"
"162",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,8,70,-61.57393,15.68042,322,324,"1/1/2018 23:31"
"163",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,68,-61.74668,15.39713,160,159,"1/1/2018 23:32"
"164",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,68,-61.74133,15.38288,159,159,"1/1/2018 23:40"
"165",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,8,62,-61.58477,15.69412,322,324,"1/1/2018 23:41"
"166",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,68,-61.73458,15.36483,159,158,"1/1/2018 23:50"
"167",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,8,85,-61.59817,15.71132,324,328,"1/1/2018 23:52"
"168",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,8,93,-61.61133,15.72962,326,329,"2/1/2018 0:00"
"169",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,69,-61.72645,15.34327,159,157,"2/1/2018 0:02"
"170",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,68,-61.72073,15.32793,160,158,"2/1/2018 0:10"
"171",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,68,-61.71379,15.30942,160,157,"2/1/2018 0:21"
"172",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,67,-61.70724,15.29193,161,158,"2/1/2018 0:30"
"173",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,67,-61.70057,15.27416,160,157,"2/1/2018 0:41"
"174",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,67,-61.69393,15.2568,159,156,"2/1/2018 0:51"
"175",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,67,-61.687,15.23924,158,155,"2/1/2018 1:01"
"176",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,66,-61.67925,15.2197,158,154,"2/1/2018 1:12"
"177",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,66,-61.67223,15.20206,159,154,"2/1/2018 1:22"
"178",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,67,-61.64035,15.11563,161,150,"2/1/2018 2:10"
"179",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,66,-61.63354,15.09659,161,149,"2/1/2018 2:21"
"180",311541000,9000699,"BRAEMAR","Passenger Ship","Bahamas",195.82,22.52,0,111,-61.91173,15.74717,154,150,"2/1/2018 2:25"
"181",311541000,9000699,"BRAEMAR","Passenger Ship","Bahamas",195.82,22.52,0,110,-61.9013,15.72653,154,150,"2/1/2018 2:33"
"182",311541000,9000699,"BRAEMAR","Passenger Ship","Bahamas",195.82,22.52,0,111,-61.82608,15.57793,157,152,"2/1/2018 3:26"
"183",311541000,9000699,"BRAEMAR","Passenger Ship","Bahamas",195.82,22.52,0,115,-61.79073,15.50795,155,153,"2/1/2018 3:51"
